2025-08-12 23:31:22.430 [RMI TCP Connection(2)-192.168.71.52] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@467a8034
2025-08-12 23:31:22.433 [RMI TCP Connection(2)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2025-08-12 23:31:59.227 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2025-08-12 23:31:59.234 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2025-08-12 23:31:59.241 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2025-08-12 23:31:59.245 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2025-08-12 23:32:03.916 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Starting LearningCenterWebManagerApplication using Java 21.0.2 with PID 96193 (/Users/Ivy/Desktop/java_Phase3/learning_center_parent/learning_center_web_manager/target/classes started by Ivy in /Users/Ivy/Desktop/java_Phase3/learning_center_parent)
2025-08-12 23:32:03.917 [main] INFO  com.bilin.LearningCenterWebManagerApplication-No active profile set, falling back to 1 default profile: "default"
2025-08-12 23:32:05.437 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2025-08-12 23:32:05.446 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2025-08-12 23:32:05.446 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2025-08-12 23:32:05.447 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.43]
2025-08-12 23:32:05.476 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2025-08-12 23:32:05.476 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1517 ms
2025-08-12 23:32:06.185 [main] INFO  com.bilin.config.WebConfig-Adding interceptor
2025-08-12 23:32:06.631 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2025-08-12 23:32:06.677 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2025-08-12 23:32:06.685 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2025-08-12 23:32:06.697 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Started LearningCenterWebManagerApplication in 3.119 seconds (process running for 3.858)
2025-08-12 23:32:06.700 [main] INFO  com.bilin.LearningCenterWebManagerApplication-Application started up
2025-08-12 23:32:07.117 [RMI TCP Connection(1)-192.168.71.52] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2025-08-12 23:32:07.118 [RMI TCP Connection(3)-192.168.71.52] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-12 23:32:07.122 [RMI TCP Connection(3)-192.168.71.52] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
